id,Geographic Area Name,County,Total Households,With dial-up Internet subscription alone,With a broadband Internet subscription,Without an Internet subscription,With dial-up Internet subscription alone PERCENT,With a broadband Internet subscription PERCENT,Without an Internet subscription PERCENT,Better than US average - With dial-up Internet subscription alone,Better than US average - With a broadband Internet subscription,Better than US average - Without an Internet subscription,GEOID
1400000US35001002100,"Census Tract 21, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1160.1150000000002,7.391895,877.7625,275.32506000000006,0.0063716915995397,0.7566168009205982,0.23732566168009206,0.5929228998849249,-0.08510664943095746,-0.39603330400054143,35001002100
1400000US35001001900,"Census Tract 19, Bernalillo County, New Mexico","Bernalillo County, New Mexico",428.3860000000001,2.72209,326.076856,99.72536000000001,0.006354292623941958,0.7611753325272067,0.23279322853688028,0.5885731559854895,-0.0795945193141395,-0.36937193256988393,35001001900
1400000US35001002500,"Census Tract 25, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1350.762,8.558886,1034.5204800000001,308.13085800000005,0.006336339044183949,0.7658791704238054,0.22811632100991888,0.5840847610459872,-0.07390668630736963,-0.34186071182305217,35001002500
1400000US35001000901,"Census Tract 9.01, Bernalillo County, New Mexico","Bernalillo County, New Mexico",3814.7200000000003,24.16688,2922.7881600000005,869.0330400000001,0.006335164835164835,0.7661868131868133,0.2278104395604396,0.5837912087912086,-0.07353468780312794,-0.3400614091790563,35001000901
1400000US35001000903,"Census Tract 9.03, Bernalillo County, New Mexico","Bernalillo County, New Mexico",4480.143,28.291665,3456.410688000001,996.9753150000001,0.00631490222521915,0.7714956169925827,0.2225320296695887,0.5787255563047874,-0.06711533616374527,-0.3090119392328747,35001000903
1400000US35001000713,"Census Tract 7.13, Bernalillo County, New Mexico","Bernalillo County, New Mexico",2862.1199999999994,18.059507999999997,2211.9120239999997,633.136134,0.0063098360655737705,0.7728229508196722,0.22121229508196724,0.5774590163934425,-0.06551033758201673,-0.3012487945998072,35001000713
1400000US35001000603,"Census Tract 6.03, Bernalillo County, New Mexico","Bernalillo County, New Mexico",2397.4139999999998,15.121485999999997,1854.297032,528.825688,0.0063074154067674585,0.7734571634269259,0.220581713462923,0.5768538516918645,-0.06474345413914646,-0.29753949095837046,35001000603
1400000US35001001600,"Census Tract 16, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1982.7599999999998,12.491016,1537.529568,433.433568,0.006299812382739213,0.7754491557223265,0.21860112570356474,0.5749530956848031,-0.06233475728860161,-0.2858889747268513,35001001600
1400000US35001003733,"Census Tract 37.33, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1960.491,12.295334999999998,1534.773396,414.13632,0.0062715590125126805,0.7828515387216775,0.21124112275955362,0.5678897531281701,-0.053383870953231695,-0.24259483976208002,35001003733
1400000US35001002000,"Census Tract 20, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1615.8999999999999,10.131836,1265.632368,340.725528,0.0062700884955752215,0.7832368141592921,0.21085805309734515,0.5675221238938053,-0.052917999807385645,-0.24034148880791256,35001002000
1400000US35001002402,"Census Tract 24.02, Bernalillo County, New Mexico","Bernalillo County, New Mexico",3495.9870000000005,21.906621000000005,2741.72976,733.6332630000002,0.0062662192393736025,0.7842505592841162,0.20985011185682328,0.5665548098434006,-0.05169218949925492,-0.2344124226871957,35001002402
1400000US35001001500,"Census Tract 15, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1476.9630000000002,9.244947,1160.936124,307.32882600000005,0.0062594303310238636,0.7860292532717474,0.2080816012317167,0.5648575827559659,-0.04954141079595239,-0.2240094190100982,35001001500
1400000US35001001400,"Census Tract 14, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1587.619,9.933451,1248.999532,329.275958,0.006256822953114066,0.7867123862841149,0.20740237928621416,0.5642057382785166,-0.048715373296112675,-0.2200139958012597,35001001400
1400000US35001001102,"Census Tract 11.02, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1731.766,10.822522,1365.7635520000001,355.82984600000003,0.00624941360437842,0.7886536356528538,0.20547224394057859,0.5623534010946051,-0.046368034277081284,-0.20866025847399158,35001001102
1400000US35001002700,"Census Tract 27, Bernalillo County, New Mexico","Bernalillo County, New Mexico",2375.347,14.826227,1878.120348,483.3010260000001,0.006241709948062325,0.7906719936076707,0.20346544147023574,0.5604274870155811,-0.04392745633897141,-0.19685553806021014,35001002700
1400000US35001003400,"Census Tract 34, Bernalillo County, New Mexico","Bernalillo County, New Mexico",2666.2475,16.6379115,2109.1836220000005,541.438877,0.006240197693574959,0.791068204283361,0.2030714991762768,0.5600494233937398,-0.043448362414315676,-0.1945382304486869,35001003400
1400000US35001003202,"Census Tract 32.02, Bernalillo County, New Mexico","Bernalillo County, New Mexico",2617.5825,16.316774499999998,2075.260226,527.0086510000001,0.006233528265107212,0.7928155945419103,0.2013341130604289,0.5583820662768029,-0.04133543586226089,-0.18431831212016989,35001003202
1400000US35001940700,"Census Tract 9407, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1092.542,6.808241999999998,866.747488,219.406046,0.0062315608919382495,0.7933310463121784,0.20082161234991425,0.5578902229845624,-0.04071215681719665,-0.18130360205831902,35001940700
1400000US35001001700,"Census Tract 17, Bernalillo County, New Mexico","Bernalillo County, New Mexico",2952.2694999999994,18.397135499999997,2342.156306,592.850434,0.006231523070641078,0.7933409554920376,0.20081175990200084,0.5578807676602695,-0.04070017473756036,-0.1812456464823578,35001001700
1400000US35001002600,"Census Tract 26, Bernalillo County, New Mexico","Bernalillo County, New Mexico",652.575,4.065874999999999,517.8877,130.8725,0.006230509903076273,0.793606405394016,0.20054782975136956,0.5576274757690682,-0.040379195412314536,-0.17969311618452674,35001002600
1400000US35001001200,"Census Tract 12, Bernalillo County, New Mexico","Bernalillo County, New Mexico",3831.5175000000004,23.8705755,3041.170674,767.9512740000001,0.0062300578034682075,0.7937248554913294,0.20043005780346823,0.5575144508670519,-0.040235966757763766,-0.17900034002040127,35001001200
1400000US35001000124,"Census Tract 1.24, Bernalillo County, New Mexico","Bernalillo County, New Mexico",2649.289,16.501807,2103.70168,530.107121,0.00622876817138485,0.7940627390971691,0.2000941086457536,0.5571920428462125,-0.03982740133353204,-0.17702416850443292,35001000124
1400000US35001000604,"Census Tract 6.04, Bernalillo County, New Mexico","Bernalillo County, New Mexico",2636.2170000000006,16.417803000000003,2093.9980560000004,526.8189990000001,0.006227788911155645,0.794319305277221,0.1998390113560454,0.5569472277889111,-0.03951716411460582,-0.17552359621203167,35001000604
1400000US35001004741,"Census Tract 47.41, Bernalillo County, New Mexico","Bernalillo County, New Mexico",3846.6164999999996,23.940490499999996,3059.4831179999996,764.685804,0.00622377887163953,0.795369935630443,0.1987943960620977,0.5559447179098824,-0.03824675256294687,-0.1693788003652805,35001004741
1400000US35001002300,"Census Tract 23, Bernalillo County, New Mexico","Bernalillo County, New Mexico",4035.9514999999997,25.116549499999998,3210.68237,801.7201359999999,0.006223203995389935,0.7955205532078372,0.19864464079907798,0.5558009988474836,-0.03806462731821385,-0.1684978870533998,35001002300
1400000US35001000114,"Census Tract 1.14, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1394.5359999999998,8.678175999999999,1109.4622239999999,276.937388,0.006222984562607204,0.7955780445969125,0.1985874785591767,0.555746140651801,-0.03799510931449524,-0.1681616385833922,35001000114
1400000US35001000203,"Census Tract 2.03, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1234.4125000000001,7.6779625000000005,983.0585500000002,244.15745000000004,0.0062199325590108654,0.7963776695391533,0.19779243162233048,0.5549831397527163,-0.03702821095628382,-0.16348489189606158,35001000203
1400000US35001000207,"Census Tract 2.07, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1472.0379999999998,9.154477999999997,1172.690952,290.76746399999996,0.006218914185639229,0.7966444833625219,0.19752714535901927,0.5547285464098072,-0.03670558239114649,-0.1619243844648192,35001000207
1400000US35001004716,"Census Tract 47.16, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1370.665,8.518768999999999,1093.315812,269.368362,0.006215062761506276,0.7976535564853557,0.19652384937238493,0.553765690376569,-0.03548542142036799,-0.15602264336697008,35001004716
1400000US35001004300,"Census Tract 43, Bernalillo County, New Mexico","Bernalillo County, New Mexico",2658.69,16.521030000000003,2121.47208,521.74179,0.006213973799126638,0.7979388646288209,0.19624017467248908,0.5534934497816596,-0.035140429711220264,-0.1543539686617004,35001004300
1400000US35001004401,"Census Tract 44.01, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1259.02,7.822851999999999,1004.7952959999999,246.896996,0.00621344537815126,0.7980773109243696,0.19610252100840336,0.5533613445378149,-0.034973021856868736,-0.15354424122590205,35001004401
1400000US35001004502,"Census Tract 45.02, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1833.2519999999997,11.389851999999998,1463.3281279999997,359.255476,0.006212922173274596,0.7982143906020557,0.19596622613803233,0.553230543318649,-0.03480726650295573,-0.15274250669430772,35001004502
1400000US35001000120,"Census Tract 1.20, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1097.741,6.818852999999999,876.58018,214.77463400000002,0.006211713874219874,0.7985309649543928,0.1956514642342775,0.5529284685549686,-0.03442446801161701,-0.15089096608398528,35001000120
1400000US35001000300,"Census Tract 3, Bernalillo County, New Mexico","Bernalillo County, New Mexico",2467.752,15.328964,1970.577784,482.817902,0.006211711711711711,0.7985315315315316,0.1956509009009009,0.5529279279279278,-0.034423782912295656,-0.1508876523582405,35001000300
1400000US35001000205,"Census Tract 2.05, Bernalillo County, New Mexico","Bernalillo County, New Mexico",1852.8965,11.509522500000001,1479.6320140000003,362.48534,0.006211638102829813,0.7985508170585892,0.1956317257871662,0.5529095257074531,-0.03440046304886439,-0.1507748575715658,35001000205
1400000US35043940200,"Census Tract 9402, Sandoval County, New Mexico","Sandoval County, New Mexico",829.135,8.770900000000001,658.0482400000001,162.09276499999999,0.010578373847443421,0.7936563285834033,0.1954962279966471,1.6445934618608553,-0.040318828798786906,-0.14997781174498281,35043940200
1400000US35001002200,"Census Tract 22, Bernalillo County, New Mexico","Bernalillo County, New Mexico",2145.858,13.327314000000001,1714.0952400000003,419.2822920000001,0.006210715713714514,0.7987924830067974,0.19539144342263098,0.5526789284286284,-0.03410824303893915,-0.14936143189782924,35001002200
